Block Size (KB),Throughput (MiB/s),Time (ms),
512,2150,4900,
512,1700,4910,
512,2250,4920,
512,1950,4930,
512,1750,4940,
512,1700,4950,
512,2150,4960,
512,2500,4970,
512,2200,4980,
512,2200,4990,
1024,2326.53,147,
1024,2461.54,160,
1024,2300,170,
1024,2300,180,
1024,2300,190,
1024,2500,200,
1024,2400,210,
1024,2300,221,
1024,2333.33,230,
1024,2300,240,
1024,2300,250,
1024,2300,260,
1024,2300,270,
1024,2300,280,
1024,2300,290,
1024,2400,300,
1024,2300,310,
1024,2400,320,
1024,2400,330,
1024,2300,340,
1024,2400,350,
1024,2400,360,
1024,2400,370,
1024,2200,380,
1024,2400,390,
1024,2400,401,
1024,2333.33,410,
1024,2300,420,
1024,2400,430,
1024,2300,440,
1024,2300,450,
1024,2400,460,
1024,2300,470,
1024,2400,480,
1024,2400,490,
1024,2400,500,
1024,2300,510,
1024,2500,520,
1024,2300,530,
1024,2400,540,
1024,2400,550,
1024,2300,560,
1024,2300,570,
1024,2400,580,
1024,2300,590,
1024,2300,600,
1024,2400,610,
1024,2300,620,
1024,2300,631,
1024,2333.33,640,
1024,2400,650,
1024,2400,660,
1024,2400,670,
1024,2300,680,
1024,2400,690,
1024,2400,700,
1024,2300,710,
1024,2400,720,
1024,2300,730,
1024,2300,740,
1024,2300,750,
1024,2400,760,
1024,2400,770,
1024,2300,780,
1024,2400,790,
1024,2300,800,
1024,2400,810,
1024,2300,820,
1024,2300,831,
1024,2444.44,840,
1024,2300,850,
1024,2400,860,
1024,2300,870,
1024,2300,880,
1024,2400,890,
1024,2300,900,
1024,2300,910,
1024,2300,920,
1024,2200,930,
1024,2000,940,
1024,2300,950,
1024,2400,960,
1024,2300,970,
1024,2400,980,
1024,2300,990,
1024,2300,1000,
1024,2300,1010,
1024,2300,1020,
1024,2300,1030,
1024,2400,1040,
1024,2400,1051,
1024,2333.33,1060,
1024,2300,1070,
1024,2400,1080,
1024,2400,1090,
1024,2300,1100,
1024,2300,1110,
1024,2300,1120,
1024,2300,1130,
1024,2300,1140,
1024,2400,1150,
1024,2300,1160,
1024,2300,1170,
1024,2500,1180,
1024,2300,1190,
1024,2400,1200,
1024,2300,1210,
1024,2400,1220,
1024,2300,1230,
1024,2400,1240,
1024,2300,1251,
1024,2444.44,1260,
1024,2300,1270,
1024,2400,1280,
1024,2300,1290,
1024,2300,1300,
1024,2400,1310,
1024,2200,1320,
1024,2400,1330,
1024,2300,1340,
1024,2400,1350,
1024,2400,1360,
1024,2400,1370,
1024,2400,1380,
1024,2400,1390,
1024,2400,1400,
1024,2300,1410,
1024,2300,1420,
1024,2400,1430,
1024,2300,1440,
1024,2400,1451,
1024,2222.22,1460,
1024,2300,1470,
1024,2400,1480,
1024,2400,1490,
1024,2300,1500,
1024,2300,1510,
1024,2300,1520,
1024,2400,1530,
1024,2300,1540,
1024,2400,1550,
1024,2300,1560,
1024,2200,1570,
1024,2400,1580,
1024,2300,1590,
1024,2400,1600,
1024,2300,1610,
1024,2300,1620,
1024,2300,1630,
1024,2400,1640,
1024,2300,1651,
1024,2444.44,1660,
1024,2300,1670,
1024,2300,1680,
1024,2300,1690,
1024,2200,1700,
1024,2300,1710,
1024,2300,1720,
1024,2300,1730,
1024,2400,1740,
1024,2400,1750,
1024,2400,1760,
1024,2300,1770,
1024,2300,1780,
1024,2300,1790,
1024,2300,1800,
1024,2400,1810,
1024,2300,1820,
1024,2300,1830,
1024,2300,1840,
1024,2300,1850,
1024,2400,1860,
1024,2300,1871,
1024,2444.44,1880,
1024,2400,1890,
1024,2300,1900,
1024,2400,1910,
1024,2400,1920,
1024,2300,1930,
1024,2500,1940,
1024,2200,1950,
1024,2500,1960,
1024,2400,1970,
1024,2400,1980,
1024,2300,1990,
1024,2400,2000,
1024,2200,2010,
1024,2300,2020,
1024,2500,2030,
1024,2300,2040,
1024,2400,2050,
1024,2300,2061,
1024,2333.33,2070,
1024,2400,2080,
1024,2400,2090,
1024,2500,2100,
1024,2400,2110,
1024,2300,2120,
1024,2500,2130,
1024,2400,2140,
1024,2500,2150,
1024,2300,2160,
1024,2300,2170,
1024,2500,2180,
1024,2300,2190,
1024,2400,2200,
1024,2300,2210,
1024,2300,2220,
1024,2400,2230,
1024,2500,2240,
1024,2300,2250,
1024,2400,2260,
1024,2400,2270,
1024,2300,2281,
1024,2222.22,2290,
1024,2300,2300,
1024,2300,2310,
1024,2300,2320,
1024,2200,2330,
1024,2400,2340,
1024,2400,2350,
1024,2300,2360,
1024,2400,2370,
1024,2300,2380,
1024,2300,2390,
1024,2500,2400,
1024,2400,2410,
1024,2400,2420,
1024,2400,2430,
1024,2400,2440,
1024,2300,2450,
1024,2300,2460,
1024,2400,2471,
1024,2444.44,2480,
1024,2300,2490,
1024,2400,2500,
1024,2300,2510,
1024,2400,2520,
1024,2400,2530,
1024,2200,2540,
1024,2500,2550,
1024,2400,2560,
1024,2300,2570,
1024,2500,2580,
1024,2200,2590,
1024,2400,2600,
1024,2200,2610,
1024,2400,2620,
1024,2300,2630,
1024,2400,2640,
1024,2300,2650,
1024,2300,2660,
1024,2300,2671,
1024,2333.33,2680,
1024,2300,2690,
1024,2400,2700,
1024,2300,2710,
1024,2300,2720,
1024,2300,2730,
1024,2400,2740,
1024,2300,2750,
1024,2300,2760,
1024,2300,2770,
1024,2300,2780,
1024,2300,2790,
1024,2300,2800,
1024,2300,2810,
1024,2300,2820,
1024,2500,2830,
1024,2300,2840,
1024,2300,2850,
1024,2300,2861,
1024,2333.33,2870,
1024,2400,2880,
1024,2400,2890,
1024,2300,2900,
1024,2300,2910,
1024,2400,2920,
1024,2500,2930,
1024,2400,2940,
1024,2300,2950,
1024,2400,2960,
1024,2300,2970,
1024,2300,2980,
1024,2400,2990,
1024,2400,3000,
1024,2400,3010,
1024,2300,3020,
1024,2400,3030,
1024,2400,3040,
1024,2400,3050,
1024,2200,3060,
1024,2200,3071,
1024,2222.22,3080,
1024,2300,3090,
1024,2200,3100,
1024,2100,3110,
1024,2200,3120,
1024,2200,3130,
1024,2000,3140,
1024,2100,3150,
1024,2300,3160,
1024,2400,3170,
1024,2300,3180,
1024,2300,3190,
1024,2300,3200,
1024,2400,3210,
1024,2400,3220,
1024,2400,3230,
1024,2400,3241,
1024,2333.33,3250,
1024,2500,3260,
1024,2400,3270,
1024,2400,3280,
1024,2300,3290,
1024,2300,3300,
1024,2400,3310,
1024,2300,3320,
1024,2300,3330,
1024,2300,3340,
1024,2300,3350,
1024,2500,3360,
1024,2400,3370,
1024,2400,3380,
1024,2400,3390,
1024,2300,3400,
1024,2400,3410,
1024,2300,3420,
1024,2300,3431,
1024,2444.44,3440,
1024,2400,3450,
1024,2400,3460,
1024,2400,3470,
1024,2400,3480,
1024,2300,3490,
1024,2300,3500,
1024,2400,3510,
1024,2300,3520,
1024,2500,3530,
1024,2300,3540,
1024,2300,3550,
1024,1700,3560,
1024,1900,3570,
1024,2100,3580,
1024,2100,3590,
1024,2300,3600,
1024,1900,3610,
1024,2100,3620,
1024,2300,3631,
1024,2333.33,3640,
1024,2300,3650,
1024,2300,3660,
1024,2200,3670,
1024,2300,3680,
1024,2300,3690,
1024,2300,3700,
1024,2400,3710,
1024,2400,3720,
1024,2400,3730,
1024,2500,3740,
1024,2300,3750,
1024,2200,3760,
1024,2100,3770,
1024,2400,3780,
1024,2400,3790,
1024,2300,3800,
1024,2500,3810,
1024,2400,3821,
1024,2333.33,3830,
1024,2300,3840,
1024,2300,3850,
1024,2500,3860,
1024,2400,3870,
1024,2400,3880,
1024,2300,3890,
1024,2400,3900,
1024,2300,3910,
1024,2000,3920,
1024,2100,3930,
1024,2400,3940,
1024,2300,3950,
1024,2400,3960,
1024,2300,3970,
1024,2300,3980,
1024,2300,3990,
1024,2400,4001,
1024,2333.33,4010,
1024,2300,4020,
1024,2300,4030,
1024,2300,4040,
1024,2400,4050,
1024,2400,4060,
1024,2400,4070,
1024,2200,4080,
1024,2500,4090,
1024,2300,4100,
1024,2400,4110,
1024,2200,4120,
1024,2000,4130,
1024,2200,4140,
1024,2400,4150,
1024,2200,4160,
1024,2500,4170,
1024,2200,4180,
1024,2300,4191,
1024,2333.33,4200,
1024,2300,4210,
1024,2300,4220,
1024,2500,4230,
1024,2300,4240,
1024,2400,4250,
1024,2200,4260,
1024,2400,4270,
1024,2300,4280,
1024,2300,4290,
1024,2200,4300,
1024,2300,4310,
1024,2300,4320,
1024,2500,4330,
1024,2400,4340,
1024,2300,4350,
1024,2300,4360,
1024,2300,4371,
1024,2222.22,4380,
1024,2300,4390,
1024,2300,4400,
1024,2300,4410,
1024,2200,4420,
1024,2400,4430,
1024,2500,4440,
1024,2400,4450,
1024,2500,4460,
1024,2400,4470,
1024,2400,4480,
1024,2300,4490,
1024,2300,4500,
1024,2400,4510,
1024,2500,4520,
1024,2300,4530,
1024,2400,4540,
1024,2300,4550,
1024,2300,4561,
1024,2444.44,4570,
1024,2400,4580,
1024,2400,4590,
1024,2400,4600,
1024,2300,4610,
1024,2400,4620,
1024,2300,4630,
1024,2400,4640,
1024,2500,4650,
1024,2300,4660,
1024,2300,4670,
1024,2400,4680,
1024,2300,4690,
1024,2500,4700,
1024,2400,4710,
1024,2300,4720,
1024,2300,4730,
1024,2400,4740,
1024,2300,4750,
1024,2300,4760,
1024,2400,4771,
1024,2222.22,4780,
1024,2300,4790,
1024,2400,4800,
1024,2300,4810,
1024,2300,4820,
1024,2400,4830,
1024,2400,4840,
1024,2300,4850,
1024,2300,4860,
1024,2400,4870,
1024,2400,4880,
1024,2400,4890,
1024,2400,4900,
1024,2300,4910,
1024,2300,4920,
1024,2400,4930,
1024,2400,4940,
1024,2200,4951,
1024,2111.11,4960,
1024,2400,4970,
1024,2300,4980,
1024,2400,4990,
