Block Size (KB),Throughput (MiB/s),Time (ms),
4,277.914,1120000,
4,277.746,1121000,
4,276.598,1122000,
4,278.215,1123000,
4,277.867,1124000,
4,277.883,1125000,
4,277.559,1126000,
4,277.754,1127001,
4,278.164,1128000,
4,277.605,1129000,
4,278.595,1130000,
4,278.609,1131000,
4,278.074,1132000,
4,278.043,1133000,
4,277.598,1134000,
4,277.582,1135000,
4,277.738,1136000,
4,277.586,1137000,
4,277.93,1138000,
4,278.352,1139000,
4,278.062,1140000,
4,278.043,1141000,
4,278.016,1142001,
4,278.086,1143000,
4,277.977,1144001,
4,277.938,1145000,
4,269.953,1146000,
4,270.774,1147000,
4,277.422,1148000,
4,277.43,1149000,
4,277.105,1150000,
4,276.66,1151000,
4,276.26,1152000,
4,276.91,1153000,
4,277.535,1154000,
4,277.91,1155000,
4,278.117,1156000,
4,278.277,1157000,
4,277.727,1158000,
4,278.082,1159000,
4,277.66,1160000,
4,277.59,1161000,
4,277.621,1162000,
4,277.801,1163000,
4,277.645,1164001,
4,278.094,1165000,
4,278.035,1166000,
4,278.113,1167000,
4,277.332,1168000,
4,277.91,1169000,
4,277.965,1170000,
4,278.109,1171000,
4,278.133,1172000,
4,278.234,1173000,
4,278.25,1174001,
4,277.91,1175000,
4,277.555,1176000,
4,278.035,1177000,
4,272.168,1178000,
4,273.237,1179000,
4,277.676,1180000,
4,278.18,1181000,
4,277.883,1182000,
4,278.098,1183000,
4,278.055,1184000,
4,277.809,1185000,
4,276.758,1186000,
4,278.129,1187000,
4,278.262,1188000,
4,278.301,1189000,
4,275.352,1190000,
4,277.578,1191000,
4,278.211,1192000,
4,278.02,1193000,
4,277.335,1194000,
4,278.285,1195000,
4,278.102,1196000,
4,278.164,1197000,
4,277.828,1198000,
4,278.094,1199000,
4,278.121,1200000,
4,277.773,1201000,
4,277.844,1202000,
4,278.07,1203000,
4,277.68,1204000,
4,277.816,1205000,
4,278.066,1206000,
4,277.82,1207000,
4,277.875,1208000,
4,277.957,1209000,
4,273.382,1210000,
4,272.098,1211000,
4,277.629,1212001,
4,277.602,1213000,
4,278.117,1214000,
4,277.918,1215000,
4,277.051,1216000,
4,274.137,1217000,
4,275.586,1218000,
4,277.879,1219001,
4,278.493,1220000,
4,278.191,1221000,
4,277.331,1222000,
4,277.785,1223000,
4,276.394,1224000,
4,277.777,1225000,
4,277.387,1226000,
4,277.973,1227000,
4,277.359,1228000,
4,277.824,1229000,
4,277.578,1230000,
4,277.598,1231000,
4,277.805,1232000,
4,277.742,1233000,
4,277.699,1234000,
4,277.898,1235000,
4,278.137,1236000,
4,277.926,1237000,
4,277.668,1238000,
4,278.305,1239000,
4,277.84,1240000,
4,277.621,1241000,
4,275.438,1242000,
4,272.447,1243000,
4,276.191,1244000,
4,276.757,1245000,
4,277.121,1246000,
4,276.379,1247001,
4,275.74,1248000,
4,275.496,1249000,
4,277.085,1250000,
4,277.945,1251000,
4,278.281,1252000,
4,278.078,1253000,
4,277.512,1254000,
4,277.109,1255000,
4,277.699,1256000,
4,272.969,1257000,
4,277.648,1258000,
4,277.973,1259000,
4,278.043,1260000,
4,277.844,1261000,
4,277.605,1262000,
4,277.75,1263000,
4,278.125,1264000,
4,277.938,1265000,
4,277.562,1266000,
4,277.988,1267000,
4,278.407,1268000,
4,277.898,1269000,
4,278.023,1270000,
4,277.934,1271000,
4,278.125,1272001,
4,277.949,1273000,
4,277.91,1274000,
4,275.451,1275000,
4,271.746,1276000,
4,276.17,1277000,
4,277.418,1278000,
4,274.767,1279000,
4,276.688,1280000,
4,278.023,1281000,
4,277.777,1282000,
4,277.512,1283000,
4,277.207,1284000,
4,277.355,1285000,
4,277.301,1286000,
4,277.68,1287000,
4,277.398,1288000,
4,277.539,1289000,
4,277.352,1290000,
4,277.504,1291000,
4,277.137,1292000,
4,277.531,1293001,
4,277.426,1294000,
4,277.934,1295000,
4,277.691,1296000,
4,277.672,1297000,
4,278.133,1298000,
4,277.797,1299000,
4,277.711,1300000,
4,278.078,1301000,
4,278.105,1302000,
4,278.266,1303000,
4,278.051,1304000,
4,277.688,1305000,
4,277.465,1306000,
4,278.152,1307000,
4,277.945,1308000,
4,277.828,1309000,
4,277.949,1310000,
4,278.137,1311000,
4,275.748,1312000,
4,271.004,1313000,
4,274.942,1314000,
4,276.422,1315000,
4,276.156,1316001,
4,276.905,1317000,
4,276.371,1318000,
4,277.637,1319000,
4,276.578,1320000,
4,278.688,1321000,
4,278.504,1322000,
4,278.18,1323000,
4,278.332,1324000,
4,279.06,1325000,
4,279.055,1326000,
4,278.884,1327000,
4,277.988,1328000,
4,278.372,1329000,
4,278.062,1330000,
4,278.481,1331000,
4,277.941,1332000,
4,277.832,1333001,
4,277.84,1334000,
4,278.184,1335000,
4,277.836,1336000,
4,278.41,1337000,
4,278.051,1338000,
4,277.887,1339000,
4,277.992,1340000,
4,278.234,1341000,
4,274.938,1342000,
4,277.98,1343000,
4,277.977,1344000,
4,268.878,1345000,
4,275.457,1346000,
4,277.738,1347000,
4,277.93,1348000,
4,277.898,1349001,
