Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,59400,
4096,1440,59451,
4096,1387.75,59500,
4096,1680,59550,
4096,1440,59600,
4096,1600,59650,
4096,1600,59700,
4096,1520,59750,
4096,1632.65,59800,
4096,1440,59850,
4096,1440,59900,
4096,1440,59950,
4096,1600,60000,
4096,1520,60051,
4096,1469.39,60100,
4096,1520,60150,
4096,1440,60200,
4096,1520,60250,
4096,1520,60300,
4096,1520,60350,
4096,1600,60400,
4096,1520,60450,
4096,1600,60501,
4096,1551.02,60550,
4096,1440,60600,
4096,1440,60650,
4096,1440,60700,
4096,1600,60750,
4096,1469.39,60800,
4096,1520,60850,
4096,1440,60900,
4096,1520,60950,
4096,1520,61000,
4096,1440,61050,
4096,1600,61100,
4096,1520,61151,
4096,1632.65,61200,
4096,1440,61250,
4096,1600,61300,
4096,1360,61350,
4096,1440,61400,
4096,1440,61450,
4096,1520,61500,
4096,1520,61551,
4096,1469.39,61600,
4096,1440,61650,
4096,1360,61700,
4096,1520,61750,
4096,1600,61800,
4096,1520,61851,
4096,1632.65,61900,
4096,1440,61950,
4096,1520,62000,
4096,1440,62050,
4096,1520,62100,
4096,1520,62150,
4096,1520,62200,
4096,1520,62251,
4096,1469.39,62300,
4096,1440,62350,
4096,1440,62400,
4096,1520,62450,
4096,1520,62500,
4096,1632.65,62550,
4096,1520,62600,
4096,1600,62650,
4096,1600,62700,
4096,1520,62750,
4096,1440,62800,
4096,1360,62851,
4096,1551.02,62900,
4096,1440,62950,
4096,1600,63000,
4096,1600,63050,
4096,1440,63100,
4096,1440,63150,
4096,1520,63200,
4096,1600,63251,
4096,1551.02,63300,
4096,1600,63350,
4096,1520,63400,
4096,1520,63450,
4096,1440,63500,
4096,1469.39,63550,
4096,1440,63600,
4096,1440,63650,
4096,1520,63700,
4096,1600,63750,
4096,1520,63800,
4096,1440,63850,
4096,1520,63901,
4096,1469.39,63950,
4096,1600,64000,
4096,1520,64050,
4096,1600,64100,
4096,1600,64150,
4096,1520,64201,
4096,1469.39,64250,
4096,1360,64300,
4096,1520,64350,
4096,1600,64400,
4096,1520,64450,
4096,1520,64501,
4096,1387.75,64550,
4096,1440,64600,
4096,1520,64650,
4096,1520,64700,
4096,1520,64750,
4096,1632.65,64800,
4096,1600,64850,
4096,1520,64900,
4096,1520,64950,
4096,1440,65000,
4096,1440,65051,
4096,1469.39,65100,
4096,1520,65150,
4096,1520,65200,
4096,1440,65250,
4096,1600,65300,
4096,1440,65350,
4096,1440,65401,
4096,1551.02,65450,
4096,1520,65500,
4096,1600,65550,
4096,1680,65600,
4096,1520,65650,
4096,1440,65700,
4096,1520,65751,
4096,1387.75,65800,
4096,1520,65850,
4096,1520,65900,
4096,1520,65950,
4096,1520,66000,
4096,1360,66050,
4096,1440,66101,
4096,1551.02,66150,
4096,1520,66200,
4096,1600,66250,
4096,1600,66300,
4096,1520,66350,
4096,1520,66400,
4096,1440,66450,
4096,1440,66500,
4096,1440,66550,
4096,1520,66600,
4096,1520,66650,
4096,1520,66700,
4096,1440,66750,
4096,1387.75,66800,
4096,1520,66850,
4096,1600,66900,
4096,1520,66950,
4096,1520,67000,
4096,1600,67050,
4096,1520,67100,
4096,1520,67150,
4096,1440,67200,
4096,1360,67250,
4096,1469.39,67300,
4096,1600,67350,
4096,1520,67400,
4096,1520,67450,
4096,1440,67500,
4096,1440,67550,
4096,1520,67600,
