Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,62600,
4096,1440,62650,
4096,1440,62700,
4096,1440,62750,
4096,1600,62800,
4096,1440,62851,
4096,1551.02,62900,
4096,1440,62950,
4096,1440,63000,
4096,1600,63050,
4096,1440,63100,
4096,1600,63151,
4096,1551.02,63200,
4096,1600,63250,
4096,1520,63300,
4096,1440,63350,
4096,1440,63400,
4096,1440,63450,
4096,1520,63500,
4096,1551.02,63550,
4096,1440,63600,
4096,1440,63650,
4096,1360,63700,
4096,1520,63750,
4096,1551.02,63800,
4096,1520,63850,
4096,1600,63900,
4096,1520,63950,
4096,1600,64000,
4096,1520,64051,
4096,1469.39,64100,
4096,1440,64150,
4096,1440,64200,
4096,1520,64250,
4096,1520,64300,
4096,1520,64350,
4096,1440,64400,
4096,1440,64450,
4096,1520,64501,
4096,1387.75,64550,
4096,1600,64600,
4096,1360,64650,
4096,1680,64700,
4096,1520,64750,
4096,1440,64800,
4096,1520,64850,
4096,1360,64900,
4096,1440,64950,
4096,1520,65000,
4096,1520,65050,
4096,1440,65100,
4096,1440,65150,
4096,1520,65200,
4096,1280,65250,
4096,1551.02,65300,
4096,1520,65350,
4096,1600,65400,
4096,1520,65450,
4096,1600,65500,
4096,1520,65550,
4096,1440,65600,
4096,1280,65650,
4096,1520,65700,
4096,1520,65750,
4096,1520,65800,
4096,1440,65850,
4096,1440,65900,
4096,1440,65951,
4096,1520,66001,
4096,1551.02,66050,
4096,1520,66100,
4096,1520,66150,
4096,1680,66200,
4096,1520,66250,
4096,1520,66300,
4096,1440,66351,
4096,1469.39,66400,
4096,1440,66450,
4096,1600,66500,
4096,1520,66550,
4096,1440,66600,
4096,1440,66651,
4096,1387.75,66700,
4096,1600,66750,
4096,1520,66800,
4096,1520,66850,
4096,1600,66900,
4096,1600,66950,
4096,1440,67000,
4096,1469.39,67050,
4096,1440,67100,
4096,1440,67150,
4096,1520,67200,
4096,1600,67250,
4096,1520,67301,
4096,1551.02,67350,
4096,1360,67400,
4096,1600,67450,
4096,1520,67501,
4096,1551.02,67550,
4096,1600,67600,
4096,1520,67650,
