Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1512,559000,
4096,1563.13,559500,
4096,1584,560000,
4096,1544,560500,
4096,1547.09,561000,
4096,1576,561500,
4096,1563.13,562000,
4096,1520,562500,
4096,1576,563001,
4096,1579.16,563500,
4096,1528,564000,
4096,1539.08,564500,
4096,1600,565000,
4096,1563.13,565500,
4096,1536,566000,
4096,1592,566500,
4096,1587.17,567000,
4096,1528,567500,
4096,1568,568000,
4096,1595.19,568500,
4096,1528,569000,
4096,1531.06,569500,
4096,1592,570000,
4096,1560,570500,
4096,1507.01,571000,
4096,1576,571500,
4096,1576,572001,
4096,1531.06,572500,
4096,1552,573000,
4096,1595.19,573500,
4096,1552,574000,
4096,1536,574500,
4096,1592,575001,
4096,1587.17,575500,
4096,1520,576000,
4096,1579.16,576500,
4096,1576,577000,
4096,1536,577500,
4096,1523.05,578000,
4096,1600,578500,
4096,1576,579000,
4096,1515.03,579500,
4096,1576,580000,
4096,1563.13,580500,
4096,1552,581000,
4096,1547.09,581500,
4096,1576,582000,
4096,1560,582500,
4096,1523.05,583000,
4096,1584,583500,
4096,1571.14,584000,
4096,1520,584500,
4096,1576,585000,
4096,1595.19,585500,
4096,1544,586000,
4096,1544,586500,
4096,1579.16,587000,
4096,1568,587500,
4096,1536,588001,
4096,1563.13,588500,
4096,1576,589000,
4096,1515.03,589500,
4096,1560,590000,
4096,1592,590500,
4096,1547.09,591000,
4096,1512,591500,
4096,1587.17,592000,
4096,1560,592500,
4096,1520,593000,
4096,1563.13,593500,
4096,1592,594000,
4096,1544,594500,
4096,1555.11,595000,
4096,1576,595500,
4096,1552,596000,
4096,1539.08,596500,
4096,1576,597000,
4096,1592,597501,
4096,1547.09,598000,
4096,1576,598500,
4096,1547.09,599000,
4096,1568,599500,
4096,1515.03,600000,
4096,1592,600500,
4096,1571.14,601000,
4096,1520,601500,
4096,1568,602001,
4096,1587.17,602500,
4096,1539.08,603000,
4096,1536,603500,
4096,1592,604000,
4096,1555.11,604500,
4096,1536,605000,
4096,1568,605501,
4096,1587.17,606000,
4096,1523.05,606500,
4096,1552,607000,
4096,1592,607501,
4096,1531.06,608000,
4096,1552,608500,
4096,1595.19,609000,
4096,1584,609500,
4096,1512,610000,
4096,1555.11,610500,
4096,1592,611000,
