Block Size (KB),Throughput (MiB/s),Time (ms),
4096,3360,1695200,
4096,3440,1695250,
4096,3440,1695300,
4096,3360,1695350,
4096,3200,1695400,
4096,3280,1695450,
4096,3280,1695500,
4096,3280,1695551,
4096,3346.94,1695600,
4096,3280,1695650,
4096,3360,1695700,
4096,3360,1695750,
4096,3280,1695800,
4096,3360,1695850,
4096,3280,1695900,
4096,3360,1695950,
4096,3280,1696001,
4096,3346.94,1696050,
4096,3360,1696100,
4096,3280,1696150,
4096,3360,1696200,
4096,3280,1696250,
4096,3360,1696300,
4096,3280,1696350,
4096,3360,1696400,
4096,3200,1696450,
4096,3280,1696500,
4096,3280,1696551,
4096,3183.67,1696600,
4096,3360,1696650,
4096,3280,1696700,
4096,3360,1696750,
4096,3280,1696800,
4096,3360,1696850,
4096,3280,1696900,
4096,3280,1696950,
4096,3360,1697000,
4096,3360,1697050,
4096,3280,1697101,
4096,3346.94,1697150,
4096,3280,1697200,
4096,3360,1697250,
4096,3360,1697300,
4096,3280,1697350,
4096,3280,1697400,
4096,3280,1697450,
4096,3280,1697500,
4096,3360,1697551,
4096,3265.31,1697600,
4096,3360,1697650,
4096,3280,1697700,
4096,3360,1697750,
4096,3120,1697800,
4096,3200,1697850,
4096,2960,1697900,
4096,3120,1697950,
4096,3040,1698000,
4096,3360,1698050,
4096,3120,1698100,
4096,3200,1698151,
4096,3265.31,1698200,
4096,3200,1698250,
4096,3120,1698300,
4096,3200,1698350,
4096,3280,1698400,
4096,3280,1698450,
4096,3120,1698500,
4096,3200,1698550,
4096,3280,1698600,
4096,3120,1698651,
4096,3265.31,1698700,
4096,3200,1698750,
4096,3200,1698800,
4096,3120,1698850,
4096,3120,1698900,
4096,3200,1698950,
4096,3280,1699001,
4096,3183.67,1699050,
4096,3280,1699100,
4096,3200,1699150,
4096,3280,1699200,
4096,3200,1699250,
4096,3200,1699300,
4096,3360,1699350,
4096,3280,1699401,
4096,3346.94,1699450,
4096,3440,1699500,
4096,3440,1699550,
4096,3440,1699600,
4096,3360,1699650,
4096,3280,1699700,
4096,3440,1699750,
4096,3280,1699800,
4096,3440,1699850,
4096,3360,1699900,
4096,3428.57,1699950,
4096,3440,1700000,
4096,3280,1700050,
4096,3440,1700100,
4096,3440,1700150,
4096,3360,1700200,
4096,3360,1700250,
4096,3360,1700300,
4096,3280,1700350,
4096,3360,1700400,
4096,3280,1700450,
4096,3360,1700501,
4096,3346.94,1700550,
4096,3280,1700600,
4096,3360,1700650,
4096,3280,1700700,
4096,3360,1700750,
4096,3280,1700800,
4096,3360,1700850,
4096,3280,1700900,
4096,3360,1700950,
4096,3360,1701000,
4096,3280,1701051,
4096,3346.94,1701100,
4096,3280,1701150,
4096,3360,1701200,
4096,3360,1701250,
4096,3280,1701300,
4096,3360,1701350,
4096,3280,1701400,
4096,3360,1701450,
4096,3360,1701501,
4096,3265.31,1701550,
4096,3360,1701600,
4096,3280,1701650,
4096,3360,1701700,
4096,3280,1701750,
4096,3360,1701800,
4096,3280,1701850,
4096,3040,1701900,
4096,3200,1701950,
4096,3120,1702000,
4096,3200,1702051,
4096,3265.31,1702100,
4096,3200,1702150,
4096,3200,1702200,
4096,3280,1702250,
4096,3200,1702300,
4096,3200,1702351,
4096,3183.67,1702400,
4096,3120,1702450,
4096,3200,1702500,
4096,3280,1702550,
4096,3200,1702600,
4096,3120,1702650,
4096,3280,1702700,
4096,3120,1702751,
4096,3183.67,1702800,
4096,3200,1702850,
4096,3200,1702900,
4096,3200,1702950,
4096,3200,1703000,
4096,3360,1703050,
4096,3280,1703100,
4096,3280,1703150,
4096,3346.94,1703200,
4096,3360,1703250,
4096,3280,1703300,
4096,3360,1703350,
4096,3200,1703400,
4096,3360,1703450,
4096,3280,1703500,
4096,3360,1703550,
4096,3280,1703600,
4096,3360,1703650,
4096,3280,1703700,
4096,3360,1703750,
4096,3280,1703800,
4096,3360,1703850,
4096,3280,1703900,
4096,3346.94,1703950,
4096,3280,1704000,
4096,3360,1704050,
4096,3280,1704100,
4096,3360,1704150,
4096,3280,1704200,
4096,3360,1704250,
4096,3360,1704300,
4096,3280,1704350,
4096,3280,1704400,
4096,3280,1704450,
4096,3200,1704500,
4096,3280,1704550,
4096,3360,1704601,
4096,3346.94,1704650,
4096,3280,1704700,
4096,3360,1704750,
4096,3200,1704800,
4096,3040,1704850,
4096,3120,1704900,
4096,3200,1704950,
4096,3200,1705000,
4096,3200,1705050,
4096,3200,1705101,
4096,3265.31,1705150,
4096,3200,1705200,
4096,3280,1705250,
4096,3200,1705300,
4096,3200,1705350,
4096,3280,1705400,
4096,3280,1705450,
4096,3200,1705501,
4096,3102.04,1705550,
4096,3120,1705600,
4096,3120,1705650,
4096,3280,1705700,
4096,3200,1705750,
4096,3200,1705800,
4096,3280,1705851,
4096,3102.04,1705900,
4096,3120,1705950,
4096,3200,1706000,
4096,3120,1706050,
4096,3280,1706100,
4096,3200,1706150,
4096,3200,1706200,
4096,3200,1706250,
4096,3280,1706301,
4096,3183.67,1706350,
4096,3200,1706400,
4096,3120,1706450,
4096,3440,1706500,
4096,3280,1706550,
4096,3360,1706600,
4096,3280,1706650,
4096,3360,1706700,
4096,3280,1706750,
4096,3360,1706801,
4096,3346.94,1706850,
4096,3280,1706900,
4096,3360,1706950,
4096,3280,1707000,
4096,3280,1707050,
4096,3360,1707100,
4096,3280,1707150,
4096,3360,1707200,
4096,3280,1707250,
4096,3360,1707300,
4096,3360,1707350,
4096,3280,1707400,
4096,3346.94,1707450,
4096,3280,1707500,
4096,3360,1707550,
4096,3360,1707600,
4096,3280,1707650,
4096,3360,1707700,
4096,3280,1707750,
4096,3360,1707800,
4096,3360,1707850,
4096,3280,1707900,
4096,3346.94,1707950,
4096,3280,1708000,
4096,3360,1708050,
4096,3280,1708100,
4096,3360,1708150,
4096,3360,1708200,
4096,3280,1708250,
4096,3360,1708300,
4096,3360,1708350,
4096,3280,1708400,
4096,3280,1708450,
4096,3360,1708500,
4096,3280,1708551,
4096,3346.94,1708600,
4096,3360,1708650,
4096,3280,1708700,
4096,3360,1708750,
4096,3360,1708800,
4096,3280,1708850,
4096,3280,1708900,
4096,3360,1708950,
4096,3360,1709000,
4096,3280,1709050,
4096,3360,1709100,
4096,3280,1709151,
4096,3346.94,1709200,
4096,3280,1709250,
4096,3360,1709300,
4096,3360,1709350,
4096,3280,1709400,
4096,3360,1709450,
4096,3120,1709500,
4096,3200,1709550,
4096,3120,1709601,
4096,3183.67,1709650,
4096,3120,1709700,
4096,3360,1709750,
4096,3360,1709800,
4096,3360,1709850,
4096,3280,1709900,
4096,3440,1709950,
4096,3360,1710000,
4096,3440,1710050,
4096,3360,1710100,
4096,3360,1710150,
4096,3360,1710200,
4096,3200,1710250,
4096,3200,1710300,
4096,3280,1710350,
4096,3200,1710400,
4096,3265.31,1710450,
4096,3120,1710500,
4096,3280,1710550,
4096,3200,1710600,
4096,3200,1710650,
4096,3200,1710700,
4096,3120,1710750,
4096,3280,1710800,
4096,3120,1710850,
4096,3120,1710900,
4096,3120,1710950,
4096,3360,1711000,
4096,3200,1711050,
4096,3120,1711100,
4096,3280,1711151,
4096,3183.67,1711200,
4096,3040,1711250,
4096,3280,1711300,
4096,3120,1711350,
4096,3280,1711400,
4096,3200,1711450,
4096,3200,1711500,
4096,3200,1711550,
4096,3200,1711600,
4096,3200,1711650,
4096,3183.67,1711700,
4096,3200,1711750,
4096,3200,1711800,
4096,3200,1711850,
4096,3280,1711900,
4096,3200,1711950,
4096,3280,1712000,
4096,3360,1712050,
4096,3280,1712100,
4096,3360,1712150,
4096,3265.31,1712200,
4096,3360,1712250,
4096,3360,1712300,
4096,3280,1712350,
4096,3360,1712400,
4096,3280,1712450,
4096,3360,1712500,
4096,3280,1712550,
4096,3360,1712600,
4096,3280,1712650,
4096,3360,1712701,
4096,3346.94,1712750,
4096,3280,1712800,
4096,3280,1712850,
4096,3280,1712900,
4096,3360,1712950,
4096,3200,1713000,
4096,3120,1713050,
4096,3120,1713100,
4096,3120,1713151,
4096,3183.67,1713200,
4096,3280,1713250,
4096,3200,1713300,
4096,3200,1713350,
4096,3200,1713400,
4096,3200,1713450,
4096,3280,1713500,
4096,3280,1713551,
4096,3183.67,1713600,
4096,3120,1713650,
4096,3280,1713700,
4096,3200,1713750,
4096,3200,1713800,
4096,3200,1713850,
4096,3200,1713900,
4096,3120,1713951,
4096,3265.31,1714000,
4096,3200,1714050,
4096,3120,1714100,
4096,3280,1714150,
4096,3200,1714200,
4096,3040,1714250,
4096,3280,1714300,
4096,3280,1714350,
4096,3280,1714400,
4096,3360,1714450,
4096,3280,1714500,
4096,3360,1714551,
4096,3346.94,1714600,
4096,3280,1714650,
4096,3360,1714700,
4096,3360,1714750,
4096,3280,1714800,
4096,3360,1714850,
4096,3280,1714900,
4096,3360,1714950,
4096,3280,1715000,
4096,3360,1715050,
4096,3280,1715100,
4096,3280,1715150,
4096,3346.94,1715200,
4096,3360,1715250,
4096,3360,1715300,
4096,3280,1715350,
4096,3360,1715400,
4096,3280,1715450,
4096,3280,1715500,
4096,3360,1715550,
4096,3360,1715600,
4096,3280,1715650,
4096,3360,1715700,
4096,3280,1715751,
4096,3346.94,1715800,
4096,3360,1715850,
4096,3280,1715900,
4096,3360,1715950,
4096,3200,1716000,
4096,3120,1716050,
4096,3120,1716100,
4096,3200,1716150,
4096,3280,1716200,
4096,3280,1716250,
4096,3200,1716301,
4096,3020.41,1716350,
4096,3280,1716400,
4096,3120,1716450,
4096,3280,1716500,
4096,3120,1716550,
4096,3280,1716600,
4096,3120,1716650,
4096,3280,1716700,
4096,3200,1716750,
4096,3200,1716800,
4096,3200,1716850,
4096,3040,1716901,
4096,3265.31,1716950,
4096,3120,1717000,
4096,3280,1717050,
4096,3200,1717100,
4096,3120,1717150,
4096,3200,1717200,
4096,3200,1717250,
4096,3200,1717300,
4096,3200,1717350,
4096,3200,1717400,
4096,3265.31,1717450,
4096,3280,1717500,
4096,3360,1717550,
4096,3280,1717600,
4096,3360,1717650,
4096,3280,1717700,
4096,3360,1717750,
4096,3280,1717800,
4096,3360,1717850,
4096,3280,1717900,
4096,3360,1717950,
4096,3360,1718000,
4096,3280,1718051,
4096,3346.94,1718100,
4096,3360,1718150,
4096,3280,1718200,
4096,3360,1718250,
4096,3360,1718300,
4096,3280,1718350,
4096,3360,1718400,
4096,3280,1718450,
4096,3360,1718500,
4096,3120,1718550,
4096,3200,1718600,
4096,3040,1718651,
4096,3346.94,1718700,
4096,3040,1718750,
4096,3280,1718800,
4096,3200,1718850,
4096,3120,1718900,
4096,3120,1718950,
4096,3200,1719000,
4096,3120,1719050,
4096,3280,1719101,
4096,3265.31,1719150,
4096,3200,1719200,
4096,3200,1719250,
4096,3280,1719300,
4096,3200,1719350,
4096,3200,1719400,
4096,3120,1719450,
4096,3200,1719500,
4096,3200,1719551,
4096,3346.94,1719600,
4096,3120,1719650,
4096,3360,1719700,
4096,3280,1719750,
4096,3360,1719800,
4096,3280,1719850,
4096,3280,1719900,
4096,3120,1719951,
4096,3102.04,1720000,
4096,3200,1720050,
4096,3120,1720100,
4096,3120,1720150,
4096,3200,1720200,
4096,3200,1720250,
4096,3280,1720300,
4096,3120,1720350,
4096,3280,1720400,
4096,3265.31,1720450,
4096,3200,1720500,
4096,3120,1720550,
4096,3200,1720600,
4096,3120,1720650,
4096,3280,1720700,
4096,3280,1720750,
4096,3120,1720800,
4096,3280,1720851,
4096,3183.67,1720900,
4096,3200,1720950,
4096,3200,1721000,
4096,3280,1721050,
4096,3200,1721100,
4096,3120,1721150,
4096,3200,1721200,
4096,3280,1721250,
4096,3120,1721300,
4096,3200,1721351,
4096,3183.67,1721400,
4096,3200,1721450,
4096,3280,1721500,
4096,3200,1721550,
4096,3280,1721600,
4096,3040,1721650,
4096,3280,1721701,
4096,3265.31,1721750,
4096,3120,1721800,
4096,3200,1721850,
4096,3120,1721900,
4096,3200,1721950,
4096,3200,1722000,
4096,3200,1722050,
4096,3280,1722101,
4096,3102.04,1722150,
4096,3200,1722200,
4096,3280,1722250,
4096,3200,1722300,
4096,3200,1722350,
4096,3200,1722400,
4096,3200,1722451,
4096,3183.67,1722500,
4096,3200,1722550,
4096,3280,1722600,
4096,3200,1722650,
4096,3360,1722700,
4096,3200,1722750,
4096,3200,1722800,
4096,3200,1722850,
4096,3280,1722900,
4096,3265.31,1722950,
4096,3200,1723000,
4096,3280,1723050,
4096,3360,1723100,
4096,3280,1723150,
4096,3360,1723200,
4096,3280,1723250,
4096,3360,1723300,
4096,3360,1723350,
4096,3280,1723400,
4096,3360,1723451,
4096,3265.31,1723500,
4096,3280,1723550,
4096,3360,1723600,
4096,3360,1723650,
4096,3280,1723700,
4096,3360,1723750,
4096,3360,1723800,
4096,3280,1723850,
4096,3280,1723900,
4096,3360,1723950,
4096,3280,1724000,
4096,3360,1724050,
4096,3280,1724101,
4096,3346.94,1724150,
4096,3360,1724200,
4096,3280,1724250,
4096,3360,1724300,
4096,3280,1724350,
4096,3360,1724400,
4096,3360,1724450,
4096,3280,1724500,
4096,3360,1724550,
4096,3280,1724600,
4096,3280,1724650,
4096,3346.94,1724700,
4096,3360,1724750,
4096,3280,1724800,
4096,3280,1724850,
4096,3040,1724900,
4096,3120,1724950,
4096,3200,1725000,
4096,3280,1725050,
4096,3360,1725100,
4096,3280,1725151,
4096,3183.67,1725200,
4096,3120,1725250,
4096,3280,1725300,
4096,3200,1725350,
4096,3200,1725400,
4096,3200,1725450,
4096,3360,1725501,
4096,3102.04,1725550,
4096,3200,1725600,
4096,3200,1725650,
4096,3200,1725700,
4096,3200,1725750,
4096,3280,1725800,
4096,3200,1725850,
4096,3200,1725900,
4096,3120,1725951,
4096,3183.67,1726000,
4096,3200,1726050,
4096,3280,1726100,
4096,3120,1726150,
4096,3280,1726200,
4096,3200,1726250,
4096,3200,1726300,
4096,3200,1726350,
4096,3280,1726400,
4096,3360,1726451,
4096,3265.31,1726500,
4096,3360,1726550,
4096,3280,1726600,
4096,3360,1726650,
4096,3360,1726700,
4096,3280,1726750,
4096,3360,1726800,
4096,3280,1726850,
4096,3280,1726900,
4096,3360,1726950,
4096,3280,1727001,
4096,3346.94,1727050,
4096,3280,1727100,
4096,3120,1727150,
4096,3280,1727200,
4096,3200,1727250,
4096,3120,1727300,
4096,3360,1727350,
4096,3280,1727400,
4096,3360,1727450,
4096,3280,1727501,
4096,3102.04,1727550,
4096,3120,1727600,
4096,3200,1727650,
4096,3120,1727700,
4096,3200,1727750,
4096,3200,1727800,
4096,3120,1727850,
4096,3040,1727901,
4096,3102.04,1727950,
4096,3280,1728000,
4096,3120,1728050,
4096,3200,1728100,
4096,3120,1728150,
4096,3120,1728200,
4096,3360,1728250,
4096,3280,1728300,
4096,3360,1728350,
4096,3360,1728400,
4096,3265.31,1728450,
4096,3200,1728500,
4096,3120,1728550,
4096,3200,1728600,
4096,3200,1728650,
4096,3200,1728700,
4096,3200,1728750,
4096,3120,1728800,
4096,3200,1728850,
4096,3280,1728900,
4096,3265.31,1728950,
4096,3200,1729000,
4096,3280,1729050,
4096,3200,1729100,
4096,3360,1729150,
4096,3360,1729200,
4096,3280,1729250,
4096,3360,1729300,
4096,3280,1729350,
4096,3360,1729400,
4096,3280,1729451,
4096,3346.94,1729500,
4096,3120,1729550,
4096,3200,1729600,
4096,3280,1729650,
4096,3200,1729700,
4096,3120,1729750,
4096,3280,1729800,
4096,3280,1729850,
4096,3200,1729900,
4096,3183.67,1729950,
4096,3120,1730000,
4096,3200,1730050,
4096,3280,1730100,
4096,3200,1730150,
4096,3280,1730200,
4096,3200,1730250,
4096,3280,1730300,
4096,3120,1730350,
4096,3200,1730400,
4096,3265.31,1730450,
4096,3120,1730500,
4096,3120,1730550,
4096,3360,1730600,
4096,3200,1730650,
4096,3360,1730700,
4096,3360,1730750,
4096,3280,1730800,
4096,3360,1730850,
4096,3280,1730900,
4096,3280,1730951,
4096,3346.94,1731000,
4096,3120,1731050,
4096,3040,1731100,
4096,3200,1731150,
4096,3280,1731200,
4096,3200,1731250,
4096,3200,1731300,
4096,3280,1731350,
4096,3200,1731400,
4096,3280,1731450,
4096,3280,1731501,
4096,3346.94,1731550,
4096,3360,1731600,
4096,3280,1731650,
4096,3280,1731700,
4096,3360,1731750,
4096,3360,1731800,
4096,3280,1731850,
4096,3280,1731900,
4096,3360,1731950,
4096,3280,1732000,
4096,3360,1732050,
4096,3280,1732100,
4096,3360,1732150,
4096,3360,1732200,
4096,3280,1732251,
4096,3346.94,1732300,
4096,3280,1732350,
4096,3360,1732400,
4096,3360,1732450,
4096,3360,1732500,
4096,3280,1732550,
4096,3280,1732600,
4096,3360,1732650,
4096,3360,1732700,
4096,3280,1732750,
4096,3280,1732800,
4096,3360,1732851,
4096,3265.31,1732900,
4096,3360,1732950,
4096,3280,1733000,
4096,3360,1733050,
4096,3360,1733100,
4096,3280,1733150,
4096,3120,1733200,
4096,3120,1733250,
4096,3120,1733300,
4096,3120,1733350,
4096,3120,1733401,
4096,3265.31,1733450,
4096,3120,1733500,
4096,3040,1733550,
4096,3200,1733600,
4096,3200,1733650,
4096,3200,1733700,
4096,3280,1733750,
4096,3200,1733801,
4096,3183.67,1733850,
4096,3200,1733900,
4096,3120,1733950,
4096,3200,1734000,
4096,3200,1734050,
4096,3280,1734100,
4096,3120,1734150,
4096,3280,1734200,
4096,3200,1734251,
4096,3346.94,1734300,
4096,3280,1734350,
4096,3360,1734400,
4096,3360,1734450,
4096,3280,1734500,
4096,3280,1734550,
4096,3200,1734600,
4096,3280,1734650,
4096,3280,1734700,
4096,3280,1734750,
4096,3280,1734800,
4096,3360,1734850,
4096,3040,1734900,
4096,3183.67,1734950,
4096,3200,1735000,
4096,3120,1735050,
4096,3280,1735100,
4096,3280,1735150,
4096,3265.31,1735200,
4096,3280,1735250,
4096,3360,1735300,
4096,3280,1735350,
4096,3360,1735400,
4096,3360,1735450,
4096,3280,1735500,
4096,3280,1735550,
4096,3280,1735600,
4096,3200,1735650,
4096,3440,1735701,
4096,3428.57,1735750,
4096,3440,1735800,
4096,3440,1735850,
4096,3120,1735900,
4096,3280,1735950,
4096,3440,1736000,
4096,3440,1736050,
4096,3440,1736100,
4096,3440,1736150,
4096,3360,1736200,
4096,3360,1736250,
4096,3280,1736300,
4096,3360,1736351,
4096,3346.94,1736400,
4096,3440,1736450,
4096,3440,1736500,
4096,3360,1736550,
4096,3200,1736600,
4096,3200,1736650,
4096,3200,1736700,
4096,3280,1736751,
4096,3102.04,1736800,
4096,3360,1736850,
4096,3120,1736900,
4096,3200,1736950,
4096,3200,1737000,
4096,3280,1737050,
4096,3200,1737100,
4096,3200,1737150,
4096,3183.67,1737200,
4096,3280,1737250,
4096,3200,1737300,
4096,3200,1737350,
4096,3200,1737400,
4096,3120,1737450,
4096,3200,1737500,
4096,3200,1737550,
4096,3200,1737601,
4096,3183.67,1737650,
4096,3200,1737700,
4096,3280,1737750,
4096,3200,1737800,
4096,3200,1737850,
4096,3120,1737900,
4096,3040,1737951,
4096,3102.04,1738000,
4096,3040,1738050,
4096,3200,1738100,
4096,3120,1738150,
4096,3120,1738200,
4096,3200,1738250,
4096,3120,1738300,
4096,3200,1738350,
4096,3120,1738400,
4096,3120,1738451,
4096,3265.31,1738500,
4096,3120,1738550,
4096,3280,1738600,
4096,3200,1738650,
4096,3360,1738700,
4096,3280,1738750,
4096,3280,1738800,
4096,3360,1738850,
4096,3280,1738900,
4096,3346.94,1738950,
4096,3280,1739000,
4096,3040,1739050,
4096,3120,1739100,
4096,3200,1739150,
4096,3120,1739200,
4096,3280,1739250,
4096,3200,1739300,
4096,3200,1739350,
4096,3120,1739400,
4096,3280,1739450,
4096,3280,1739501,
4096,3265.31,1739550,
4096,3200,1739600,
4096,3280,1739650,
4096,3360,1739700,
4096,3280,1739750,
4096,3360,1739800,
4096,3280,1739850,
4096,3280,1739900,
4096,3360,1739950,
4096,3280,1740000,
4096,3360,1740050,
4096,3280,1740100,
4096,3360,1740150,
4096,3265.31,1740200,
4096,3360,1740250,
4096,3280,1740300,
4096,3360,1740350,
4096,3280,1740400,
4096,3360,1740450,
4096,3280,1740500,
4096,3360,1740550,
4096,3360,1740600,
4096,3440,1740650,
4096,3280,1740700,
4096,3440,1740751,
4096,3346.94,1740800,
4096,3440,1740850,
4096,3280,1740900,
4096,3520,1740950,
4096,3360,1741000,
4096,3440,1741050,
4096,3360,1741100,
4096,3440,1741150,
4096,3280,1741200,
4096,3440,1741250,
4096,3360,1741300,
4096,3440,1741351,
4096,3346.94,1741400,
4096,3360,1741450,
4096,3280,1741500,
4096,3360,1741550,
4096,3280,1741600,
4096,3360,1741650,
4096,3280,1741700,
4096,3280,1741750,
4096,3360,1741800,
4096,3280,1741850,
4096,3280,1741901,
4096,3102.04,1741950,
4096,3040,1742000,
4096,3200,1742050,
4096,3200,1742100,
4096,3200,1742150,
4096,3120,1742200,
4096,3200,1742251,
4096,3265.31,1742300,
4096,3200,1742350,
4096,3200,1742400,
4096,3280,1742450,
4096,3200,1742500,
4096,3280,1742550,
4096,3280,1742600,
4096,3360,1742650,
4096,3360,1742700,
4096,3280,1742751,
4096,3346.94,1742800,
4096,3280,1742850,
4096,3360,1742900,
4096,3280,1742950,
4096,3360,1743000,
4096,3280,1743050,
4096,3360,1743100,
4096,3280,1743150,
4096,3360,1743200,
4096,3360,1743251,
4096,3265.31,1743300,
4096,3360,1743350,
4096,3280,1743400,
4096,3360,1743450,
4096,3360,1743500,
4096,3280,1743550,
4096,3360,1743600,
4096,3280,1743650,
4096,3360,1743700,
4096,3280,1743750,
4096,3360,1743800,
4096,3280,1743851,
4096,3346.94,1743900,
4096,3280,1743950,
4096,3280,1744000,
4096,3360,1744050,
4096,3360,1744100,
4096,3280,1744150,
4096,3280,1744200,
4096,3360,1744250,
4096,3280,1744300,
4096,3280,1744350,
4096,3360,1744401,
4096,3346.94,1744450,
4096,3280,1744500,
4096,3360,1744550,
4096,3280,1744600,
4096,3360,1744650,
4096,3280,1744700,
4096,3360,1744750,
4096,3280,1744800,
4096,3280,1744850,
4096,3360,1744900,
4096,3265.31,1744950,
4096,3280,1745000,
4096,3360,1745050,
4096,3360,1745100,
4096,3280,1745150,
4096,3280,1745200,
4096,3360,1745250,
4096,3280,1745300,
4096,3360,1745350,
4096,3280,1745400,
4096,3360,1745450,
4096,3360,1745500,
4096,3280,1745551,
4096,3346.94,1745600,
4096,3360,1745650,
4096,3200,1745700,
4096,3040,1745750,
4096,3280,1745800,
4096,3200,1745850,
4096,3280,1745900,
4096,3120,1745950,
4096,3280,1746001,
4096,3265.31,1746050,
4096,3120,1746100,
4096,3280,1746150,
4096,3280,1746200,
4096,3200,1746250,
4096,3280,1746300,
4096,3200,1746350,
4096,3200,1746400,
4096,3280,1746450,
4096,3200,1746500,
4096,3200,1746550,
4096,3200,1746600,
4096,3120,1746650,
4096,3280,1746700,
4096,3280,1746750,
4096,3200,1746800,
4096,3200,1746850,
4096,3200,1746901,
4096,3102.04,1746950,
4096,3200,1747000,
4096,3200,1747050,
4096,3120,1747100,
4096,3280,1747150,
4096,3120,1747200,
4096,3280,1747250,
4096,3200,1747300,
4096,3280,1747350,
4096,3200,1747401,
4096,3183.67,1747450,
4096,3120,1747500,
4096,3120,1747550,
4096,3280,1747600,
4096,3200,1747650,
4096,3200,1747700,
4096,3200,1747750,
4096,3200,1747800,
4096,3200,1747851,
4096,3265.31,1747900,
4096,3200,1747950,
4096,3280,1748000,
4096,3200,1748050,
4096,3280,1748100,
4096,3360,1748150,
4096,3280,1748200,
4096,3360,1748250,
4096,3360,1748300,
4096,3280,1748350,
4096,3360,1748400,
4096,3280,1748450,
4096,3360,1748501,
4096,3346.94,1748550,
4096,3280,1748600,
4096,3360,1748650,
4096,3280,1748700,
4096,3280,1748750,
4096,3360,1748800,
4096,3280,1748850,
4096,3280,1748900,
4096,3360,1748951,
4096,3346.94,1749000,
4096,3280,1749050,
4096,3360,1749100,
4096,3280,1749150,
4096,3280,1749200,
4096,3200,1749250,
4096,3120,1749300,
4096,3120,1749350,
4096,3200,1749400,
4096,3200,1749450,
4096,3200,1749500,
4096,3200,1749550,
4096,3120,1749600,
4096,3200,1749650,
4096,3265.31,1749700,
4096,2960,1749750,
4096,3280,1749800,
4096,3120,1749850,
4096,3280,1749900,
4096,3200,1749950,
4096,3120,1750000,
4096,3200,1750050,
4096,3200,1750100,
4096,3200,1750150,
4096,3200,1750200,
4096,3200,1750250,
4096,3200,1750301,
4096,3183.67,1750350,
4096,3200,1750400,
4096,3200,1750450,
4096,3200,1750500,
4096,3200,1750550,
4096,3200,1750600,
4096,3120,1750650,
4096,3120,1750700,
4096,3200,1750750,
4096,3200,1750800,
4096,3200,1750850,
4096,3200,1750900,
4096,3183.67,1750950,
4096,3280,1751000,
4096,3200,1751050,
4096,3040,1751100,
4096,3280,1751150,
4096,3200,1751200,
4096,3120,1751250,
4096,3200,1751300,
4096,3200,1751350,
4096,3280,1751400,
4096,3183.67,1751450,
4096,3200,1751500,
4096,3040,1751550,
4096,3120,1751600,
4096,3120,1751650,
4096,3280,1751700,
4096,3360,1751750,
4096,3120,1751801,
4096,3265.31,1751850,
4096,3200,1751900,
4096,3280,1751950,
4096,3120,1752000,
4096,3040,1752050,
4096,3120,1752100,
4096,3280,1752150,
4096,3200,1752200,
4096,3200,1752250,
4096,3200,1752300,
4096,3200,1752350,
4096,3280,1752400,
4096,3265.31,1752450,
4096,3120,1752500,
4096,3120,1752550,
4096,3200,1752600,
4096,3120,1752650,
4096,3120,1752700,
4096,3200,1752750,
4096,3120,1752800,
4096,3280,1752850,
4096,3200,1752900,
4096,3280,1752950,
4096,3280,1753000,
4096,3200,1753050,
4096,3120,1753100,
4096,3200,1753150,
4096,3120,1753201,
4096,3265.31,1753250,
4096,3200,1753300,
4096,3200,1753350,
4096,3280,1753400,
4096,3280,1753450,
4096,3200,1753500,
4096,3280,1753550,
4096,3280,1753600,
4096,3280,1753651,
4096,3183.67,1753700,
4096,3120,1753750,
4096,3280,1753800,
4096,3040,1753850,
4096,3120,1753900,
4096,3280,1753950,
4096,3120,1754000,
4096,3200,1754050,
4096,3280,1754100,
4096,3200,1754151,
4096,3265.31,1754200,
4096,3200,1754250,
4096,3280,1754300,
4096,3280,1754350,
4096,3200,1754400,
4096,3280,1754450,
4096,3120,1754501,
4096,3102.04,1754550,
4096,3120,1754600,
4096,3200,1754650,
4096,3120,1754700,
4096,3200,1754750,
4096,3280,1754800,
4096,3200,1754850,
4096,3200,1754901,
4096,3102.04,1754950,
4096,3120,1755000,
4096,3280,1755050,
4096,3120,1755100,
4096,3200,1755150,
4096,3200,1755200,
4096,3280,1755250,
4096,3120,1755301,
4096,3265.31,1755350,
4096,3120,1755400,
4096,3200,1755450,
4096,3200,1755500,
4096,3120,1755550,
4096,3200,1755600,
4096,3200,1755650,
4096,3200,1755700,
4096,3200,1755751,
4096,3265.31,1755800,
4096,3280,1755850,
4096,3280,1755900,
4096,3280,1755950,
4096,3360,1756000,
4096,3280,1756050,
4096,3360,1756100,
4096,3280,1756150,
4096,3280,1756200,
4096,3360,1756250,
4096,3360,1756300,
4096,3280,1756351,
4096,3346.94,1756400,
4096,3280,1756450,
4096,3360,1756500,
4096,3360,1756550,
4096,3280,1756600,
4096,3280,1756650,
4096,3360,1756700,
4096,3280,1756750,
4096,3360,1756800,
4096,3360,1756851,
4096,3183.67,1756900,
4096,3200,1756950,
4096,3120,1757000,
4096,3200,1757050,
4096,3200,1757100,
4096,3200,1757150,
4096,3200,1757200,
4096,3200,1757251,
4096,3183.67,1757300,
4096,3200,1757350,
4096,3280,1757400,
4096,3280,1757450,
4096,3280,1757500,
4096,3360,1757550,
